Branch,review,Restaurant
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Sangeetha Desi Veg is the place we go to the days we don't  feel like cooking but don't want to ""eat out"" either. Its not a fine dining place but its amazing food, its clean, the staff is professional yet polite and it's true blue fast food south indian style (altho the menu is quite extensive including north indian, chinese, continental and a big juice, mocktail and ice cream sundae section). And it's so economical, sometimes it's cheaper to eat there than at home. One of my favorites is to have the breakfast mini tiffin early morning after a walk on the beach. This place is by some means, an extension of eating at home. Never felt like sayin no 2 this place.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"i have been to this restaurant alteast 100 times but can say that the quality and taste never gets compromised. The service, cleanliness and obviously the good taste is something you can look upto when you go there... i would suggest to try the ghee idlis (mini idlis), these are something you would love.... a must go restaurant if you are in chennai...",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Safe, inexpensive good quality southie food. There are two options - you can take a meal coupon (Rs. 65) and sit in the non-AC area, get served at super speed, finish your meal and get going. Or you can go to the AC hall upstairs and have a more expensive meal with sweets etc at a relaxed pace.  I have tried both and liked both. Choose based on the time you have, the company you have and how hot a day it is :-)",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"simple vegeterian, south indian dishes are great. Rest you are taking a chance!",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Its a good Veg Hotel in Chennai and i often used to Visit it. But recently i stopped visiting this hotel because of heavy crowds there.  I would have visited this hotel for almost more than 15-20 times. The Hotel has 4 floors Restaurant - Ground, First, Second and Terrace Restaurant.. And i visited first three..  Ground floor is non A/C, First floor is A/C Scenic, 2nd Floor is also for Visitor and exclusively for Party (A/C) and forth floor is only for buffet partying (Not sure if now exists).. Was a good hotel years ago but now because of crowd and hotel has become Dirty and noisy.. Pros - 1) Good Food for reasonable rate 2) A/C 3) Parking Available 4) Scenic road view at first floor. Cons - 1) Lifts wont work most of time making u walk up thru stairs, a problem for aged. 2) The hotel always has heavy crowds and most of time u have to wait in Queue to get a table. 3) Service has become little slow. (Varies). 4) Parking is there, but only Valet Parking. This means u have leave keys to the Valet guys, which is a problem if ur car is expensive or u have expensive item inside car. (Well not a big issue, its almost safe). 5) thou the hotel is the 1st main Road, the hotel is in the service land. So that u reach hotel u have go around long to get into service lane and reach hotel.. So Overall, thou there a some hindrances and u can tolerate them, and U r looking out for good food, this is the place.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,One of the well know eateries / restaurant in chennai. Good quality food at decent prices. However the service is not as expected. The staff is unfriendly & dont really bother about the patrons. If service is important than look else where. You can visit Eden for that matter,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Though I am a hardcore non-vegetarian, this is one place that has captured my sense of taste and tempts me to go again and again.. their chilli paneer, mushroom soup and kaju masala is just out of the worls.. i go to the branch on OMR and Velachery mostly...",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"This is a place we visit when there's no food at home, we are in our most casual clothes, there's no time to make reservations, no mood to try out a new fine dining or casual restaurant and we are HUNGRY! Time and again!! It could be at 7 in the morning or 11.30 in the night. That should, in short, sum up what Sangeetha, Gandhi Nagar, Adyar, is; mind you, this applies only to Sangeetha, Adyar and not any other Sangeetha in town (there are many - R A puram, Nungambakkam...) Their South Indian cuisine is a given in terms of quality (even if some dishes are slightly oily, they do not upset your stomach). But over the years, I have actually liked their version of noodles, pizza and icecream sundaes in their menu, though I have not tried these often. Of course, do not expect the authentic noodles, pizza and sundaes, but South Indian versions of these... now, to know what this is, visit the place and try it! Their pav bhaji is also surprisingly tasty, in fact, better than any other that I have tried in Chennai. I could say, close to the authentic and healthy too, oh yes, I do know what I'm talking about, having tasted pav bhaji in the four corners of India. I thought I should mention more about Sangeetha than their Chennai food, which is definitely above average.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,The vegetarian lovers can have a best dining at sangeetha The prices are nominal for meals...any extra sides are ordered then the price May shoot up depending upon the variety selected. The mushroom pepper fry is an excellent sidedish. It can had with breads....the regular course meals are fair priced and the taste is very good I frequently visit sangeetha hotel for lunch Enjoy a good tasty meals....,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"They used to be good for their ""Sweet Pongal and Ven Pongal"" but over the years both the quantity and quality has come down. Their south Indian coffee is good. On weekends parking is a mess and in general is not a very big set up.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Ambience is excellent .A bit of Hindi is needed as in the heart of Chennai most of the waiters are from North India or Nepal and hence cannot speak Tamil. Their idlies are not good at all and bely the name but the sakkara pongal is damn good! The food is good but service is a bit slow,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"what I like best there is the coffee and puribread. Fast service, and friendly staff but there uniform is very dirty. what I dont like there is flies everywhere. But stil love the coffee so much there..",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,I have tried this place a few times over the years. The food seems to be okay and my tender stomach was not upset. I don't mind visiting this place if I happened to be that part of the town during my visit to Chennai.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,excellent veg food - Ideal family place. challenge is parking your car. full during the week ends.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Oneof the best Indian vegetation food I have eaten. The price is the same as other average restaurants. Very crowded, relatively clean because their turnover is fast. Nothing fancy about the place but great food. Eaten here many times or taken away, no digestive problems...",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,The sambar vadai and the onion uthappam are the best,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Sangeetha restaurant in Gandhinagar Adyar is a good option if you are vegetarian. The place is not on the main road, rather on the Service lane to the main Adyar road. Parking is a nightmare, so park in one of the adjacent side streets and walk to the place. Day or night, breakfast or dinner, the place is crowded. I used to live 4 streets away and used to visit frequently for dinner. I dont recall a single instance when the place wasnt crowded. On the plus side, they have a waiting area and 10-15 mins is average waiting time. The South Indian food is very good, with some great North Indian choices. Try the Chola Puri, Pav Bhaji and the North/south fixed meals. Service levels are good, prices are reasonable.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Variety and preparations at this joint truly rivals Saravana on all aspects; but the best part of it is different types of snacks: such as Chettinad vada/bajjis/in the evening...................................,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Good service of staffs, excellent veg restaurent in adyar.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,I have been to this restaurant many times and most of the time time i tried their daily special items which would be very different from other vegetarian restaurants in the city and also very yummy and you cant just come out without eating atleast two items here its becoz they have a huge variety of items which are extremely good in taste and also the waiters are so pleasing that they dont hesitate at all and does a clean and very good service and to mention one important thing about this restaurant is no other sangeetha branches in the city have this extreme taste and service and in terms of taste this restaurant even over takes saravana bhavan(which was very popular among vegetarians).So this is a much visit restaurant for all the veggies..........u will just love it.... Best items here are: Just blindly try all the daily special items which they are having becoz every one of those would taste really delicious but to mention here are few.... Masala Parotta Palak Chola Poori with palak paneer kuli paniyaaram which is very soft and buffy and all the sweet items which they have and do try to visit it atleast once then u will be eager to visit it for the next time.........,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,This is a very good restaurant. located at Ghandhinagar. The only problem is very crowded some times have to wait more than 40 minutes to get a seat at peak times. The food quality is very good. they serve all kind of food (veg). There is also a ample parking space on the service road and valet parking is available,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"For South Indians, this is a home away from home, be it for meals at lunch or a 'tiffin' item like dosa, idli, et al, or for a quick cup of coffee or some snacks. The place is crowded all the time - its open from around 7 am to 10.30-11 pm; though all the dishes in the menu are not available all the time, it is mentioned very clearly in the menu and for any time of the day, there are enough varieties. Though every South Indian dish is very tasty, a few things like the pizza or the pav bhaji are good too, but be prepared for an entirely different version of these... we call it Sangeetha's pizza or pav bhaji or... You might also be surprised with the number of desserts offered.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Good place, good food, value for money, but like a Russian cant make taccos, dont expect a variety in North Indian dishes. They are lip smackingly awesome with the South Indian dishes. Helpful waiters who would go as far as recommending good food, if u dont know what to order.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Hi everybody, Dishes here are mouth watering taste particularly rava dosa, gulab jammon etc., good ambiance, good service the only drawback is you have to wait 15-20 minutes to get seated and you do not have enough space to wait. with regards, Alen_10",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,They are one of the most competitive hotel for Saravana Bhavan. Having good quality of food and service for pure veg. Expanding their presence in chennai very much. Variety of veg menu can be seen and with daily specailities.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Not all dishes are great. They are good at traditional south Indian  dishes but as a restaurant chain they have expanded beyond  traditional south Indian and moved to fusion and Indo chinese. Some of the Indo chinese dishes are a disaster. Hence if you are looking to try something new you are better off trying it elsewhere. Also make sure you get there ahead of time since weekends can be crazy with little or no seating at all. Parking is a nightmare.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I have been here at least twice a month for the past 10 years now. They provide the best south indian and north indian food at reasonable price. They have quite a long menu (15+ dosa varities, 30+ north indian side dishes, 20+ starters, 10+ variety rice, 4 pages of juices, ice creams and sweets) You pick any item and I bet you will like it. The service has been the best and they are keeping it up for 10 years. If you come here for lunch, don't miss the South Indian thali meals in A/C section.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"We live within 600ms from this restaurant and hence visit this place so often. Kids love this place (when left with no choices) To me, this is the best veggie restaurant within the Adyar area. Love their daily specials like the Vendhiya Dosai and Vadai Curry, The Adai Avial, the always great Spl Sambar Rice. The Spl falooda is so tempting each time I visit this place. The managers, staff, cleaning team - all are very courteous and provided excellent service. The south INdian Filter coffee, the sambar vadai are too good. The pongal though small quantity, is a sure recipe for a quick nap - lots of ghee, cashews...oohhh... All the makings of a modern day Saravana Bhavan Success Story. Keep it up folks - pls move to a larger place closeby and allow the crowd to enjoy the food (than the wait) and pls plan some way of parking space. My every fav place for family, friends, quick business lunch / breakfast / coffee.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,This is a nice little restaurant for a quick vegetarian meal or tiffin items. Lot of choices with some nice juices and ice creams to go with. Try their mini idlis and variety dosas - lip smacking with lots of sambar to drink with!,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"The food is very good and you have a variety (both south & north) and it never upsets your stomach.  Reasonably priced and the service is better than many other places, including the star hotels.  There is scope for improving the ambience, mainly because of the crowd.  But I enjoy visiting this place regularly.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Sangeetha is the best bet if you are looking for a authentic tasting south/north indian restaurant. Their onion rava & masala parota is a must have!. This restaurant has a unique naan - side dish set combination at competitve rate ( Rs40 - 50 )where u don have to buy them separately . Its helpful when u r the only one who wants to have tandoori n don have to order a full side dish n waste most. The seating is very tight at both a.c & non-ac section where u have to sit with strangers cos the crowd is so much. But when u have good food , who cares ? :)",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Very nice resturant, good service, the best south indian food i never had and economical. If any one wants to try south indian vegetaren, they should not miss this. Sangeetha is very ecofriendly ...",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Good food a lovely place for the best of South Indian food. Hygenic and fairly priced. Waiting time during weekends could be a problem because all people expect good food at right price.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,def worth of our money at nominal cost best to our stomach mainly,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,The restaurant ambience was good. The quality of the food is very good. The service offered is also good.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,A very good local pick. Hygienic and tasty food. Good service.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Love the Thali, parking space is a no no",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I am writing about the branch of Sangeetha restaurant located at the domestic departure terminal of Chennai Airport... Agreed that we are getting good vegetarian Food from this restaurant.. Food very nice.... at what cost...? Since this is outside the Airport, we tend to believe that the cost of dishes may not be that much high when compared to the Food available inside the Airport... However our view is wrong.. Prices are very much on the higher side.. For eg:  One Masala Dosa cost Rs. 171.43 one pongal costs Rs.138.10 Idly 2 Nos.61.90 etc.... In case you would like to have a parcel/take delivery,,,,you have to pay additional charges. Can the hotel authorities check the price and make available food at a moderate cost to the passengers....",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I can proudly say this restaurant serves the authentic vegetarian tamilnadu recipes. Breakfast to dinner, they serves fresh and tasty food. Good place for kids too",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"It is one of the best South Indian restaurant serving authentic vegetarian food. Idli, variety of dosas, wada and sambar are ultimate. Filter coffee cannot be missed. Serves North Indian vegetarian food too. Great ambience and neatly maintained",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,The combination of various variety of small meals looks great in the banana leaf and the flavour of ever dish is super,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Whenever I upset, I go and get one Rosemilk. Rosemilk is my favourite @ Rs 50, Pongal vada also good. Accept Sodexo, Road side parking available",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Good place ,Staff are Nice and listens to our Need.Good and tasty items at reasonable cost. Millet items are Best.We visit this restaurent very often",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Clean & good tasty food. Never disappoints. Quick services. Had been going for the past 16 years never the quality of the food had gone down.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I stay right next to the restaurant and my family always enjoy eating there or ordering home. Though the options have Indian and Chinese, I just love the South Indian option. The food is cooked in olive oil which is healthy, but do avoid deep fried where the oil may be reused as with any other restaurant. Now a horrible neighbor. You will see sewage overflows because they don't segregate garbage and choke drains with the dumping. They bring in water tankers that disrupt the flow of traffic and encourage traffic offenders who drive against a one way street.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Visited the place after more than 10 years. Lots of traditional indian vege options and some fusion dishes. All with decent taste. Very reasonable price for chennai.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"you cant miss the south indian thali here ! the wait during lunch time is a bit long though, go when you start feeling hungry and keep a buffer for 30 min to 45 min wait time.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"This Sangeetha Restaurant centrally located at Gandhinagar Adyar. It is on the Main Road adjacent to Reliance Digital and Trends. They have Fast Food restaurant at the Ground Floor and AC restaurant in the First Floor. Ambiance is good.. Very clean and tidy. Service and courtesy is excellent. They have both South Indian and North Indian Food... Today we had our dinner here... having tasted their 14 idlis, Rava Onion Dosa, Idly Sambar, Mango Shake and Kesari Falooda...  Every item taken was very good... especially Kesari Kulfi Falooda. Overall this is one of the best restaurants at Chennai.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Sangeetha is the best of all the competing chains in terms of value for money.  The seating is not cluttered like the rest.. the portions are good and lastly its authentic south indian if you like.  The location of this outlet is great.. right on Sardar Patel Road and close to almost every good place in Adyar.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"We frequently visiting this restaurant, never had any issues with food or heart burning feeling after having food. They said using olive oil. Almost all are tasty except few north Indian side-dish. One thing my major concern is they serve hot soup/food in melamine plates/bowl, if they replace it, that would be good. Some other restaurants use acrylic plates, I don't know how good it is. Ice cream stuff entirely need to improve. Anyway I like it this place",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Every aspect of the hotel is good. It is'nt too modern nor is it too traditional. It is a decent place to eat and a place to have fun as family get together or function. It also has a Party hall, again, decent and tidy. Services offered are nice. Dishes can be customized (ie. less spicy, more onions etc.). Overall great experience and good quantity and quality of food for the price.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"At sangeetha, when you order a meal (especially any kind of thali) quantity is more than filling. I love the way they serve north indian thali..plenty of options, unlimited quantity and satisfaction in the end in form of desserts! Well, the sambar is worth mentioning... the best in the city!! I had been to the outlet in France also. Though it was simple, it was certainly cost effective!",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Awesome Kabudu Idli. Worth trying. The waiter did not promote this but I had to order by seeing someone else eating.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"We wanted a taste of the local cuisine so sat in the cafe part rather than the resteraunt. They found someone who spoke English, who gave us excellent recommendations and provided cutlery for us. The food was lovely and the staff were very helpful. We took the rest of the group another night (although we got lost- there are several sangeetha resteraunts so make sure you all have the same address). Price is really really good, especially for the quality of the food.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I was there last week for a business lunch with my colleague. I was amazed by the way they carry the trays stacked up with food one over the other. Not sure how clean it is.. Looks like everything is mixed up. Though there were lots of colourful varieties in food, nothing tasted good to me. By far the worst south Indian restaurant that i have been to. The people who were serving the food took back the items which i did not eat.. Hope they don't serve the same to other people. I will not recommend any one to go to this restaurant.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Nice vegetarian food with a lot of variety. Gets a little too crowded over weekend for a peaceful meal,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"I frequently visit this hotel. Their daily speciality is good and specifically Millet dosai. Good place, heavily crowded and parking is an issue, though they provide Vallet parking",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Sangeetha at Gadhi nagar is a crowded place, The place could be kept more clean and hygienic. The waiters apparently over worked and therefore do lack patience, The food is standard and good",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"This is one of my favorite Sangeetha restaurant branches which serves awesome veg food. The service is really fast. I prefer to sit on the ground floor (Non A/C) where the service is very good. There is no business other than eating. Food is served fast, so people come here order what they want, eat fast and leave. If you want to sit relax and have food with your family then prefer to go to first or second floor where they have A/C dining areas.  The food is really yummy and taste is awesome. There cannot be any complaints on the food they serve.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"went there for meals and the service was very quick. food is tasty and the place is always crowded, ample car parking available",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"All simple and yummy-tasty veg food. I had Aapam-veg-stew, Oothappam and Coffee ! They were so simple and yummy ! A perfect place with minimum guarantee anytime and everytime !! Parking at times is difficult but thats ok !",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"We are regulars at this popular,  reasonably priced, vegetarian restaurant.  The quality and taste are uniform throughout the chain and the south Indian fare is really good. We had the South Indian thali, which was a bit too much for our senior citizen appetites ! It was the standard fare puri, kootu, poriyal, a tasty fried potato, a nice channa masala, a rather large pappadam,and a couple of other side dishes, besides sambar, rasam, curd, ..  the payasam was pretty good. We could hardly try the fruit salad with ice cream as were stuffed ! The service, led by Gokul, was friendly and efficient.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,This restaurant is always full. During rush hours you are lucky if you get a table We went there for breakfast much before the rush hours hence found a table.. The service is fast and the food is tastyand hygienic.,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Typical south Indian restaurant. Same taste throughout the globe. South Indian delicacies such as Masala dosa, ghee roast etc are excellent.  Service is too good. For the first time I tasted the corriander-lemon soup and it tasted good. When we didn't like the tomsto soup and just kept it aside, the supplier inquired whether there was any mistake in the soup! And we told him that there was nothing like that and we just didn't like the soup, the soup was excluded from the bill!!!!",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"This place is good for people who are looking for nice veg food.  But, due to popularity this place is always crowded. But good it has valet parking facility.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Located on the 1st main road, Gandhinagar , Adyar, this restaurant is popular for a fine variety of South Indian ,North Indian and Chinese starters and main course. Chaat items are also plentiful in terms of options. The restaurant serves vegetarian food only and uses the healthy olive oil as cooking medium. Good place for food.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,very neat and clean....service was very fast. we had tamilnadu thali and veg biryani...but the thali stole the show...too much varity...,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Tasty food served hot.We had lunch.Different lunch available depending on your appetite you can select one(Full meals /Mini meals),Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Both food and ambience (a/c dining upstairs) were perfect value for money. Quick service despite the crowd, clean tables, decent veg food. We ordered quick lunch and each component of it was delicious. Mango lassi was good too .",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Standard vegetarian fare at reasonable prices.They are continuously innovating with their dishes and you mya get lucky with a new dish.Their regular tiffen items are reasonably priced,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,go there for lunch on special occasions like festivals. simply superb.. we went for vishu special lunch. the items were made very tasty. i suggest book and go,Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Best place to have ghee pongal, wheat dosa, mini tiffin, ghee podi masala dosa. One of the best Sangeetha outlets in Chennai. Must try their filter coffee as well.",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"With a large patronage, it is perennially overcrowded with a large queue. However, the queue is exceptionally well managed. The good is great and prices at par. Very good food with wide choices. One of the top vegetarian restaurants in the city",Sangeetha
Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"Sangeetha provides excellent food, Indian and Chinese. It is a vegetarian restaurant. The food is excellent and cooked in olive oil. My family enjoy the option of eating there or ordering a takeaway. We reside just beside. The staff are friendly and ambience good.",Sangeetha
